,njets,npv,pt_1,eta_1,phi_1,m_1,iso_1,q_1,mt_1,pt_2,eta_2,phi_2,m_2,iso_2,q_2,mt_2,dm_2,jpt_1,jeta_1,jphi_1,jm_1,jbtag_1,jpt_2,jeta_2,jphi_2,jm_2,jbtag_2,pt_met,phi_met,m_vis,pt_vis,mjj,ptjj,jdeta,gen_match,run,weight,sample_name
2753,2,9,18.203672,-1.8648775,-1.5439583,0.10565837,0.07114198,-1,10.277176881499452,43.17611,0.4878034,-1.8008341,1.2221068,0.06833383,1,7.528180659657707,10,66.70946,-2.0963376,1.7291993,12.842036,0.22701056,42.82665,0.46773112,-1.822992,4.4594026,0.097661935,25.00356,-2.0304606,82.590416,60.958183,207.11043,32.33133,-2.5640688,True,1,0.036151208,VBF_HToTauTauSkim
2754,3,18,19.030136,-0.59201366,-2.7984793,0.10565837,0.0,-1,13.699753978431396,43.975857,0.4959219,0.06050691,1.07342,0.051377602,1,82.81164496814536,10,39.100628,0.5127216,0.09058341,5.824737,0.27603018,32.150505,3.228914,-0.12187977,8.556575,-10.0,45.107807,-2.3265204,66.14331,26.242767,130.61797,70.8533,-2.7161925,True,1,0.036151208,VBF_HToTauTauSkim
2755,3,21,33.224594,1.1484386,-2.0219564,0.10565837,0.029245252,-1,30.167320235357252,47.35078,1.0766767,1.3640889,0.9092884,0.2192358,1,74.87820479823871,10,65.682465,0.39395833,1.6690351,8.965941,0.14194468,53.588356,1.0906098,1.3256552,5.419464,0.065708555,33.47587,-1.0833079,78.796394,17.119944,49.224895,117.5354,-0.69665146,True,1,0.036151208,VBF_HToTauTauSkim
2756,3,25,54.226162,0.54510814,-1.1149049,0.10565837,0.06830556,1,43.08880268039037,53.65787,0.22579207,0.60959005,0.13957,0.0579198,-1,108.68062346338326,0,83.38375,-2.9801772,-3.059811,17.058352,-10.0,76.557236,1.4544845,1.7411572,16.945091,0.019501965,61.303658,-1.8808272,83.72272,70.20499,734.32983,118.08174,-4.434662,True,1,0.036151208,VBF_HToTauTauSkim
2757,2,12,44.358932,1.1945965,-2.4315522,0.10565837,0.0,1,8.544995391706742,32.96823,1.2826409,1.7810894,1.1316875,0.13666911,-1,98.82741946748739,10,97.0663,2.441408,0.5789766,16.845387,0.3069938,35.824238,1.2775567,1.811426,5.7474775,-1.0,93.07692,-2.2984698,65.88418,40.657223,102.62604,114.07755,1.1638513,True,1,0.036151208,VBF_HToTauTauSkim
2758,2,17,28.343126,-1.945696,1.2508804,0.10565837,0.0,-1,20.35558769871722,22.790869,-0.6383361,-0.67951334,0.79374653,0.0,1,19.69254033258173,1,80.81941,-2.5379,3.1012073,13.120716,0.32695916,35.34997,2.0466886,-0.6129005,7.098439,-1.0,18.341194,0.32542285,54.955257,29.464048,534.0072,54.576614,-4.5845885,True,1,0.036151208,VBF_HToTauTauSkim
2759,4,23,21.405733,0.76653534,0.1086135,0.10565837,0.0,-1,49.2423802271422,41.21683,-0.9515412,2.2039044,0.13957,0.043754242,1,39.51192187019678,0,54.608128,-2.8125212,-2.8150365,16.332403,-10.0,48.20885,-0.9897157,2.1621103,7.513224,0.16341975,28.553047,-2.8519123,77.19863,35.684555,126.71169,81.7552,-1.8228055,True,1,0.036151208,VBF_HToTauTauSkim
2760,1,17,56.570454,1.348339,-0.91010857,0.10565837,0.0,-1,6.004346612616606,31.276623,0.26006106,-1.2483556,0.9414623,0.0,1,21.55783334485162,10,206.50327,1.2767314,2.1427536,42.35457,0.09378429,-999.0,-999.0,-999.0,-999.0,-999.0,190.27742,-0.9679899,50.152367,86.698326,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
2761,3,24,45.70778,0.33702052,-2.3571007,0.10565837,0.024309866,-1,45.97541671762402,42.94409,0.30050954,-1.0683868,0.6184184,0.14897688,1,18.710893571863267,1,64.7787,-1.8597335,2.2417607,13.252072,0.18449457,61.471886,1.481159,1.2696484,13.042072,0.108720444,59.20072,-1.4416398,53.258156,70.895386,329.91095,111.63919,-3.3408923,True,1,0.036151208,VBF_HToTauTauSkim
2762,0,10,45.692024,0.9219884,0.6909866,0.10565837,0.0,-1,59.58347138261285,27.382113,1.2886444,-2.2501974,0.7417564,0.060195915,1,5.471649549972177,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.431341,-2.4879673,71.594986,19.629961,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
2763,2,18,20.282122,-2.0603015,0.14415695,0.10565837,0.0,-1,14.35982049461598,43.816593,-0.34353545,-1.9466103,1.00239,0.0,1,62.89029545837519,1,55.003704,-2.7504473,2.0331435,11.998175,-10.0,45.65172,-0.38842994,-1.963123,5.3772793,0.13474278,43.699245,-0.34298787,77.41083,38.05463,174.99712,42.57586,-2.3620174,True,1,0.036151208,VBF_HToTauTauSkim
2764,2,19,33.147827,-0.22162125,-2.9753194,0.10565837,0.017331224,1,62.86170113134717,37.378307,-0.27945197,2.2953358,0.79915917,0.0,-1,21.737945601296047,1,148.71193,-3.2299962,-1.1467874,16.156017,-10.0,106.39609,1.9554496,-0.26127496,18.187872,0.0849611,212.37825,2.5399246,34.216045,61.713562,1676.0201,231.22087,-5.185446,True,1,0.036151208,VBF_HToTauTauSkim
2765,1,5,19.278862,-1.3755577,0.06969158,0.10565837,0.14659625,1,39.92123443879714,21.178236,0.29412472,-1.7801878,0.13957,0.29179248,-1,8.339576915055373,0,37.02697,-3.126428,2.0695922,5.8604174,-10.0,-999.0,-999.0,-999.0,-999.0,-999.0,41.468346,-1.49784,49.700436,24.397625,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
2766,3,22,43.388485,0.31125343,2.9229517,0.10565837,0.04850408,-1,7.615950710445317,41.61571,1.2251734,1.3019735,1.14233,0.0,1,75.33478039233134,10,62.71823,3.5926054,-0.83632153,8.963383,-10.0,42.75467,-2.1994746,-0.65867335,9.8811035,0.30900458,56.706364,3.0766428,73.55705,58.594223,934.9874,105.07202,5.79208,True,1,0.036151208,VBF_HToTauTauSkim
2767,2,15,25.432762,1.7194837,1.4523374,0.10565837,0.041916072,-1,24.380132153585556,55.41616,0.61504304,2.874456,0.6853547,0.026070438,1,34.036764862050816,1,54.88991,0.6192477,2.8450193,6.2516146,0.13221468,47.995483,-2.7048311,-0.9338393,9.567237,-1.0,45.64758,2.1840887,65.60033,64.30647,279.03207,32.88907,3.3240788,True,1,0.036151208,VBF_HToTauTauSkim
2768,3,31,24.146536,-2.0197895,-1.489352,0.10565837,0.09071256,1,30.03316632637085,78.75345,-0.26087347,-2.440175,0.13957,0.07175444,-1,3.9402436059227,0,104.0329,-0.2569662,-2.4027843,14.102523,0.1260211,46.90816,1.3766694,0.799733,8.987484,0.33336362,50.571453,-2.3777292,95.702324,94.84143,190.37408,57.283012,-1.6336356,True,1,0.036151208,VBF_HToTauTauSkim
2769,1,13,30.366655,0.5426437,-1.403114,0.10565837,0.0,1,11.186702113810883,27.757763,-1.0792397,0.86564285,0.71069306,0.03740102,-1,38.49979459503797,1,35.753967,-1.1025472,0.9349974,5.779236,0.2001077,-999.0,-999.0,-999.0,-999.0,-999.0,21.325466,-0.9598985,74.284256,24.682455,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
2770,3,10,35.584946,0.8817569,1.8256171,0.10565837,0.0,1,56.13303211496629,39.630802,-0.02017228,0.06310958,0.13957,0.0,-1,15.040219125336593,0,74.387115,0.45239127,-1.3770654,8.9567585,0.05031714,53.261837,-2.2189028,2.7063718,11.550715,0.11209818,51.597996,0.3972613,67.713554,47.952785,250.44022,60.898308,2.6712942,True,1,0.036151208,VBF_HToTauTauSkim
2771,2,24,17.197542,0.29357135,0.0055107023,0.10565837,0.08839585,-1,0.6816693377238591,36.417828,0.61948603,2.5337286,0.66171,0.09634092,1,92.27708370167225,1,62.253407,-1.9125088,-1.4782144,14.34779,0.014670533,40.437225,0.6103595,2.5159104,7.562014,0.121165685,64.74093,0.02594146,48.421337,24.449022,188.29706,46.87665,-2.5228684,True,1,0.036151208,VBF_HToTauTauSkim
2772,3,20,44.216244,0.08803707,-0.65566707,0.10565837,0.0,1,21.493805535687887,38.701164,0.14740628,0.47674906,0.9238853,0.11712215,-1,64.12806452715671,1,163.36142,2.3139846,2.5418422,34.532284,0.042427782,61.39196,-1.800687,-2.320139,12.601849,0.5005624,150.25333,-0.39119685,44.47001,70.039925,783.32227,182.88054,4.1146717,True,1,0.036151208,VBF_HToTauTauSkim
2773,2,15,24.934298,-0.8810329,-0.31311917,0.10565837,0.026981333,1,10.246660523872897,38.063736,-0.55785453,-2.5557594,0.394632,0.026908029,-1,58.113586313676535,1,57.826805,-0.56023484,-2.5455585,4.638098,0.14008622,31.73799,0.76241124,1.9747804,8.421178,0.29923713,33.817146,-0.6678465,56.39123,29.817434,91.092674,60.420387,-1.3226461,True,1,0.036151208,VBF_HToTauTauSkim
2774,3,9,67.20201,-1.4746956,-0.79642665,0.10565837,0.0,-1,43.00149259899289,53.826633,-0.717492,-1.3897985,1.0314538,0.0,1,16.034161614682695,10,232.32256,-0.24007422,1.926199,19.09989,0.14602782,58.136253,-3.230589,-2.822623,7.7899594,-10.0,158.59015,-1.216036,58.439236,115.807014,519.59955,241.53163,2.9905148,True,1,0.036151208,VBF_HToTauTauSkim
2775,3,20,19.71543,1.3642536,-1.0483798,0.10565837,0.0,-1,15.0379779048438,81.77942,0.60539156,2.3579717,1.0758535,0.010676483,1,89.46003306525041,10,90.67933,0.5994163,2.3778565,12.086683,0.7527316,84.22181,2.5961733,-0.87166893,19.499752,-1.0,30.068039,-1.6762816,85.513145,62.96268,271.7344,11.427265,-1.996757,True,1,0.036151208,VBF_HToTauTauSkim
2776,3,9,19.312048,1.4605256,-0.95903486,0.10565837,0.039217357,1,40.80369111644193,26.897278,-0.57699513,1.314296,0.8225935,0.06011686,-1,10.064458236223171,1,53.46977,-4.218505,-2.7395272,10.953511,-10.0,31.486202,-0.56613153,1.3233126,3.9038894,0.21496123,31.933994,0.96917844,68.742676,20.618927,260.57443,42.58956,-3.6523733,True,1,0.036151208,VBF_HToTauTauSkim
2777,2,30,20.053158,0.16345309,3.0973904,0.10565837,0.039274,1,4.768591230566752,34.48147,1.1952256,-0.867185,0.6849025,0.18388641,-1,65.25985354256645,1,47.026257,1.2036022,-0.8295573,9.459697,-1.0,34.847675,2.678273,-0.044907894,11.687624,-1.0,39.913475,-3.0170412,55.926697,25.508045,75.86052,75.79653,-1.4746708,True,1,0.036151208,VBF_HToTauTauSkim
2778,3,20,22.768288,-0.3936617,2.9287002,0.10565837,0.0,-1,11.03605252026936,77.495384,0.39322278,-0.22667573,1.2120246,0.026404483,1,83.68247036517302,10,80.02736,0.37577635,-0.22035527,8.884642,0.83870125,38.54131,-2.1781068,-2.5033112,7.1044836,0.23452215,24.005106,-2.8779287,90.6059,54.73016,210.33127,62.118744,2.553883,True,1,0.036151208,VBF_HToTauTauSkim
2779,1,4,26.79359,1.1005595,1.6993861,0.10565837,0.0,-1,37.92117122716099,30.591475,0.5193057,-1.3131311,0.13957,0.0,1,7.098768239087266,0,75.56558,2.008918,2.3857195,11.07487,0.03202834,-999.0,-999.0,-999.0,-999.0,-999.0,13.582642,-1.663165,59.5807,5.2972465,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
2780,2,26,26.565037,0.2056506,2.2324078,0.10565837,0.0,-1,0.0,38.603504,0.92957675,-1.9334009,0.8350933,0.1014737,1,92.79895663308477,1,83.77751,-1.6054572,-0.6712252,16.018105,0.07734063,53.781532,0.9628805,-1.974788,6.7727065,0.1605221,73.38357,2.2321904,60.65841,33.61372,239.29004,110.86345,-2.5683377,True,1,0.036151208,VBF_HToTauTauSkim
2781,2,28,20.901394,0.58314764,-2.416554,0.10565837,0.02815241,1,61.19782635113937,24.972376,-0.03450197,-0.017017862,0.13957,0.13447466,-1,12.343206532988255,0,98.79871,-1.1208574,2.8508847,18.49031,0.9559528,46.631588,2.0643656,-0.7920686,11.244872,-1.0,60.233173,-0.33663526,44.932823,17.059856,347.27493,62.091995,-3.185223,True,1,0.036151208,VBF_HToTauTauSkim
2782,2,11,36.78176,-0.09847553,-1.4858339,0.10565837,0.0,1,0.1137214561192635,36.61582,0.38023117,-2.3029287,0.7244861,0.0,-1,78.62260118681687,1,310.69803,-0.8908136,1.8043967,32.601276,0.1765143,36.7594,1.3587857,0.33151585,7.336423,0.90185755,268.13254,-1.4869989,34.14475,67.35691,329.9999,316.41357,-2.2495995,True,1,0.036151208,VBF_HToTauTauSkim
2783,2,24,44.46682,-0.6366598,-2.0492537,0.10565837,0.027262157,-1,26.51348623323727,22.995136,-0.4726899,1.218394,0.79271233,0.0,1,58.837271131655484,1,57.454697,2.4014695,1.0937439,14.75168,0.20366602,33.740475,-2.9000237,1.4550322,8.996233,-1.0,40.21183,-1.4114939,64.05758,21.846268,621.22284,89.81237,5.301493,True,1,0.036151208,VBF_HToTauTauSkim
2784,2,11,32.564278,0.3640167,-1.5350802,0.10565837,0.0,1,59.59609618962138,49.593212,0.272497,2.2203078,0.13957,0.047304917,-1,15.294667593121117,0,52.608696,-3.1790345,-0.40009016,11.124357,-10.0,40.103962,0.2514408,2.2266176,4.9479103,0.44761902,35.073116,2.5891206,76.70657,29.65723,263.5251,26.522566,-3.4304752,True,1,0.036151208,VBF_HToTauTauSkim
2785,1,15,25.190939,-0.85030663,-2.6878762,0.10565837,0.0,1,7.6297654662312,35.18373,-1.8764071,-0.7427309,0.12047324,0.033573627,-1,25.66178675040326,0,39.512035,-1.8896925,-0.6875184,7.2167463,0.20345564,-999.0,-999.0,-999.0,-999.0,-999.0,10.410782,-2.212269,58.641846,34.989845,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
2786,3,11,87.29205,0.09760993,2.3816068,0.10565837,0.0072468207,-1,5.67907099808086,45.725304,-0.6848027,-2.798736,0.71721935,0.0,1,64.93028574890064,1,156.48407,-1.1303972,0.116649754,23.964027,0.5243739,104.01912,1.6381015,-1.7320454,13.317583,0.16213557,75.261505,2.311527,83.3914,115.37542,520.4274,162.40793,-2.7684987,True,1,0.036151208,VBF_HToTauTauSkim
2787,2,12,17.569225,-0.10237541,0.48624828,0.10565837,0.0753844,-1,12.083763720024695,38.486084,0.14120132,-2.2070909,0.13957,0.066975124,1,81.51837310524796,0,41.47195,-3.728198,-2.5515609,10.390383,-10.0,36.112663,0.12546131,-2.1787632,5.0995274,0.206317,52.023823,0.08384747,51.102432,23.898096,261.97757,76.24716,-3.8536594,True,1,0.036151208,VBF_HToTauTauSkim
2788,0,9,21.799194,-1.0376668,2.4530013,0.10565837,0.017548803,-1,32.75965076217627,24.523363,-0.8923157,-0.1722439,0.9781002,0.04291406,1,35.569074058627514,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,33.844948,1.1584021,44.857647,12.116594,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
2789,3,15,26.283686,-0.74132776,-1.2546618,0.10565837,0.060635526,1,9.342550665715518,70.847176,-0.8918255,-2.7764823,0.11599741,0.009454306,-1,94.85689251662492,0,77.62717,-0.91658366,-2.7692094,9.333105,0.13239567,71.901794,-3.749006,0.5938861,8.082637,-10.0,84.15482,-1.4536372,59.86855,76.76249,327.66968,17.478888,2.8324223,True,1,0.036151208,VBF_HToTauTauSkim
2790,2,22,58.46506,-0.046797987,2.1544435,0.10565837,0.031769138,1,10.620467530210387,28.151646,-0.63619065,-0.35417295,0.13957,0.0,-1,44.33358482702118,0,40.930637,-2.069656,-1.1971186,9.328401,0.09587818,39.16606,2.5062737,-2.6372945,11.30284,-1.0,21.860117,1.856263,80.83568,39.453987,394.6111,60.223755,-4.5759296,True,1,0.036151208,VBF_HToTauTauSkim
2791,2,16,55.099724,0.4102303,-1.4734057,0.10565837,0.0,1,39.44912498324006,28.13225,-1.9077789,2.7380443,0.13957,0.08659374,1,44.94781676883521,0,95.449,3.4753044,0.67585075,17.093416,-10.0,40.996128,-1.9441227,2.6996927,5.345186,0.1636362,49.308033,-2.2495828,131.84566,48.358597,942.0512,85.823494,5.419427,True,1,0.036151208,VBF_HToTauTauSkim
2792,3,28,26.494436,1.0177158,-0.22626123,0.10565837,0.022667097,1,27.179119870726925,48.769505,-0.90471,0.69847614,0.66938585,0.10933457,-1,9.399511095836328,1,72.42919,-2.9994528,2.5586362,17.220875,-10.0,71.52647,2.1881218,-2.1129968,16.15754,0.07046289,21.323362,0.9909942,86.422195,68.09,963.967,99.698845,-5.1875744,True,1,0.036151208,VBF_HToTauTauSkim
2793,2,15,23.61076,0.47730795,1.1253403,0.10565837,0.022070473,1,25.327076199793098,23.293865,0.7709131,3.089166,0.13957,0.22753575,-1,48.321820176452505,0,69.01478,-1.8986692,-2.1450207,12.543779,0.12655096,63.986202,2.5773978,-0.5473838,17.739185,-1.0,67.02172,1.7732978,39.611378,26.053707,623.96436,92.84528,-4.476067,True,1,0.036151208,VBF_HToTauTauSkim
2794,3,20,25.40397,-0.6593547,2.1752117,0.10565837,0.0,1,25.100812567133367,61.22013,-0.4853447,-3.0205524,1.2914537,0.03609951,-1,80.06483930517437,1,161.96072,2.8859015,-0.43742543,19.256903,-10.0,63.909634,-0.49287412,-3.0118158,5.588469,0.1261659,202.46872,2.527015,41.40636,76.41282,567.8958,113.383194,3.3787756,True,1,0.036151208,VBF_HToTauTauSkim
2795,2,17,20.135908,-0.09190162,2.3019953,0.10565837,0.05202338,1,19.667538035365503,24.244347,-1.3093815,-1.5553302,0.13957,0.0,-1,63.81062924175808,0,74.49692,0.33957827,-0.6901209,12.392024,0.046940837,48.660046,-3.8683686,2.0366933,9.20285,-10.0,64.67242,2.853987,50.306396,16.014576,502.84897,35.809315,4.207947,True,1,0.036151208,VBF_HToTauTauSkim
2796,1,11,44.13925,0.0693928,-3.0914865,0.10565837,0.0,1,56.49028355118123,22.787523,-0.51710373,-1.368341,0.74210846,0.02917253,-1,4.8763158418368935,1,66.49575,-1.9329797,0.95042574,12.404169,0.060740348,-999.0,-999.0,-999.0,-999.0,-999.0,36.74978,-1.5370471,51.71518,46.500065,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
2797,2,19,43.613075,-0.32250017,-1.5934469,0.10565837,0.0,-1,68.32000888673689,41.173805,0.49660757,0.8520937,0.86336756,0.0,1,11.064399163591307,10,47.29951,3.409384,-2.5512516,7.147969,-10.0,36.760815,0.48511133,0.84886307,5.502457,0.2010939,27.676403,1.1813438,87.30768,29.006737,190.89531,15.054122,2.9242728,True,1,0.036151208,VBF_HToTauTauSkim
2798,3,15,23.119148,-0.77369696,2.5363228,0.10565837,0.20469455,-1,58.13307118696914,52.812183,-0.3083958,-0.18181503,0.8091809,0.0,1,23.693450946802546,1,74.97625,2.2596543,-1.8840986,14.759684,0.9550764,57.435947,-0.23450494,-0.18813597,6.6509633,0.45097318,45.34577,0.30720764,70.273766,33.12645,232.7145,88.5727,2.4941592,True,1,0.036151208,VBF_HToTauTauSkim
2799,4,24,18.924759,1.6561528,1.4412541,0.10565837,0.0,-1,1.7397582921624692,60.039055,1.0932206,-0.12755364,0.13957,0.03034735,1,66.49010179283201,0,114.22613,2.15414,-2.201735,21.588217,0.055209246,73.36505,1.1043098,-0.13857982,7.7335525,0.13088627,39.404495,1.3775343,51.35819,62.98693,188.89919,102.50509,1.0498302,True,1,0.036151208,VBF_HToTauTauSkim
2800,0,16,19.275183,-1.3510526,-0.6932994,0.10565837,0.11101196,1,0.5703806767967781,25.441391,0.9638653,-2.590827,0.8780582,0.0,-1,30.234682414649228,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,13.263347,-0.65762514,73.003685,26.533344,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
2801,2,13,24.784245,-1.2836753,0.5148112,0.10565837,0.0,-1,39.03275448608275,32.073807,-1.302711,2.4802554,0.13957,0.0,1,13.562646938502247,0,63.51149,-2.0279865,-0.98216695,9.67139,0.017771903,30.590935,-1.2881309,2.4303834,4.0332136,0.22313783,31.79545,2.0522926,46.91981,32.120358,94.56248,35.007637,-0.73985565,True,1,0.036151208,VBF_HToTauTauSkim
2802,1,13,62.55919,0.093485974,0.93740666,0.10565837,0.0,-1,42.58919575111781,20.039713,1.9074707,-0.2199785,0.7209233,0.17051099,1,30.602873495057175,1,98.42728,-3.8167422,-2.9119422,25.210894,-10.0,-999.0,-999.0,-999.0,-999.0,-999.0,11.779282,2.7410197,83.000854,72.95566,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
2803,3,28,52.04539,-1.8545326,-2.4076073,0.10565837,0.09336818,1,63.48577100980244,33.78296,-0.91994596,-0.16031724,0.9441465,0.19861786,-1,9.948262943589366,10,76.5113,-3.2653086,-2.6978536,10.870041,-10.0,67.98264,-1.00035,1.0533926,11.450164,0.07554895,20.707945,0.21805882,85.86543,40.601288,246.32108,44.12317,-2.2649586,True,1,0.036151208,VBF_HToTauTauSkim
2804,3,18,32.08568,1.6833923,2.7373092,0.10565837,0.0,-1,33.92204176439801,87.04822,1.0714556,0.91259,0.108467035,0.009165202,1,25.424515649634667,0,106.85696,1.1566583,-2.3449817,8.934078,0.03861804,96.60322,1.0562334,0.8935933,11.67962,0.13737161,25.279743,1.4614369,89.82318,84.8744,204.31438,14.218095,0.100424886,True,1,0.036151208,VBF_HToTauTauSkim
2805,5,26,124.80365,0.14728999,1.3296145,0.10565837,0.017162772,-1,2.4177059227156064,39.440735,1.1968895,0.26416945,1.0998324,0.08629289,1,26.888241948083557,10,100.6601,-1.0358216,-2.546699,12.120436,0.10014606,87.21289,3.7677646,-1.3418624,15.323084,-10.0,19.358892,1.2804223,104.98253,147.978,1032.7056,154.9887,-4.803586,True,1,0.036151208,VBF_HToTauTauSkim
2806,3,10,30.014627,-1.5481887,-0.37994632,0.10565837,0.0,1,5.791912353155853,73.85229,-2.0163062,-0.9242111,1.1296985,0.0,-1,68.26136242356978,10,413.92276,-1.9778396,2.595204,35.37863,0.13356532,69.41718,-2.0075521,-0.92503875,8.359555,0.21284106,278.17587,-0.44334337,33.7182,100.73609,335.9026,350.36377,0.029712558,True,1,0.036151208,VBF_HToTauTauSkim
2807,2,13,17.473612,1.1859086,-2.7081168,0.10565837,0.026006408,1,5.9813430835687456,37.34204,2.1123497,-0.46655002,0.61437744,0.020999389,-1,41.290572720129774,1,44.293587,2.1219096,-0.4651846,6.814701,0.5258505,30.595858,1.8911813,0.8069444,5.5806375,0.2469771,17.302538,-2.3624024,52.133984,29.809063,46.313183,60.791077,0.23072827,True,1,0.036151208,VBF_HToTauTauSkim
2808,4,13,39.90524,0.4431902,-1.7682941,0.10565837,0.0,-1,38.82577171943325,45.34162,1.3104008,-0.03091275,1.1848184,0.0,1,19.755132295296498,10,61.562363,3.2000782,1.2633419,15.5183525,-10.0,58.457603,-0.7576301,2.9720173,8.799694,0.80217725,29.881836,-0.57426745,75.29336,55.210938,436.48477,78.85406,3.9577084,True,1,0.036151208,VBF_HToTauTauSkim
2809,1,8,37.885017,1.086911,-0.9206995,0.10565837,0.0,-1,2.4175297464171965,55.71273,1.0437756,1.6332313,0.13957,0.011707627,1,124.88355250596834,0,33.12435,1.853836,-2.9665453,6.9841,0.49702194,-999.0,-999.0,-999.0,-999.0,-999.0,77.472145,-0.8760722,87.968864,32.031315,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
2810,2,11,48.491013,0.93538827,-0.20395629,0.10565837,0.029067168,1,18.899758055145682,21.270565,0.3659686,1.26697,0.8038791,0.028467678,-1,45.83685406190289,1,142.51021,1.8835591,-2.9298756,22.009315,0.008790923,32.195457,-2.1243467,0.052382242,4.200208,0.07635264,81.165634,0.09845338,46.940815,54.85883,512.19135,110.84034,4.007906,True,1,0.036151208,VBF_HToTauTauSkim
2811,1,21,18.255262,1.9612417,2.9377596,0.10565837,0.0,-1,1.608782358565278,37.13458,1.826661,-0.6181937,0.7591265,0.0,1,96.83411986188689,1,69.9862,1.8356112,-0.6282842,6.697165,0.16690615,-999.0,-999.0,-999.0,-999.0,-999.0,65.31102,2.8911633,51.089096,21.706333,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
2812,1,13,24.75139,-0.55628115,-1.567909,0.10565837,0.16138236,1,14.300708632559408,23.366512,-0.60067046,1.4803144,0.7015708,0.085684136,-1,45.84337204964339,1,58.918385,-2.0426896,2.1755614,8.440451,0.239012,-999.0,-999.0,-999.0,-999.0,-999.0,25.242043,-0.98767257,48.068073,2.6374629,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
2813,3,13,33.10128,-1.4677771,-0.2567203,0.10565837,0.010969259,1,20.4580998139643,37.85529,-1.2367733,-1.3358526,0.77825296,0.022359658,-1,62.36006969346582,1,193.51859,1.6262306,2.8178494,33.213688,0.085514374,56.908375,-3.7727666,1.1161833,9.586222,-10.0,167.84355,-0.53205645,37.301952,60.924866,1562.9122,194.45753,5.3989973,True,1,0.036151208,VBF_HToTauTauSkim
2814,2,27,25.826109,-1.2499025,2.479471,0.10565837,0.061685402,-1,12.232863188264348,45.81317,-1.1603838,-1.5963923,0.76286554,0.0,1,109.26277640640016,1,80.085,2.0543764,-0.49851596,15.817928,0.13306883,43.326027,-1.1604993,-1.6151586,4.1170373,0.12824762,72.56141,2.1959393,61.50916,36.868183,289.63885,106.4666,3.2148757,True,1,0.036151208,VBF_HToTauTauSkim
2815,2,19,29.97014,-1.0895022,2.8140602,0.10565837,0.11313525,1,36.747178147865846,57.521763,-1.8119183,0.6047167,0.041303363,0.010896938,-1,25.03888761147608,0,66.07955,0.692554,-1.8113036,10.133314,0.9249493,58.4354,-1.8192422,0.70124745,8.019381,0.17121206,23.769924,1.295521,80.26499,46.388897,233.62863,39.199932,2.5117962,True,1,0.036151208,VBF_HToTauTauSkim
2816,1,24,33.77968,-0.7767142,0.591608,0.10565837,0.022863321,-1,51.96854515214085,58.178005,0.68414927,-1.324483,0.13957,0.0,1,8.544623906107773,0,53.41509,0.66801846,-1.341911,8.839697,0.43145183,-999.0,-999.0,-999.0,-999.0,-999.0,34.639416,-1.1338553,101.2717,56.52774,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
2817,1,21,23.03978,-0.059620045,3.0457106,0.10565837,0.031740192,-1,7.622231673538709,41.6633,-0.9413281,1.4458708,1.1880355,0.0,1,72.82093900804827,10,122.65087,-1.9619448,-0.93756825,14.053649,0.06250481,-999.0,-999.0,-999.0,-999.0,-999.0,75.19958,2.862334,52.663265,47.02033,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
2818,1,10,27.150131,-0.71389204,-1.496644,0.10565837,0.070864044,-1,10.031993354760154,33.08314,-0.24098407,0.95836633,0.13957,0.01739941,-1,75.98097797067047,0,32.00452,0.20580144,1.8651916,3.6114292,0.16850819,-999.0,-999.0,-999.0,-999.0,-999.0,45.41763,-1.7833105,58.228157,21.029493,-999.0,-999.0,-999.0,True,1,0.036151208,VBF_HToTauTauSkim
2819,2,7,18.82096,-1.2810173,-1.3829684,0.10565837,0.0,-1,41.893654993037956,52.520477,-0.6661509,1.5523882,1.0102553,0.0,1,6.456973094073251,10,38.954784,-0.67199343,1.5240642,2.3701587,0.22164261,30.07048,-3.1436098,-1.586773,5.7642,-10.0,24.210623,1.3710637,65.5691,34.315483,128.0464,8.94644,2.4716163,True,1,0.036151208,VBF_HToTauTauSkim
