,njets,npv,pt_1,eta_1,phi_1,m_1,iso_1,q_1,mt_1,pt_2,eta_2,phi_2,m_2,iso_2,q_2,mt_2,dm_2,jpt_1,jeta_1,jphi_1,jm_1,jbtag_1,jpt_2,jeta_2,jphi_2,jm_2,jbtag_2,pt_met,phi_met,m_vis,pt_vis,mjj,ptjj,jdeta,gen_match,run,weight,sample_name
339,1,12,23.54778,1.0881401,-2.7956104,0.10565837,0.0,-1,6.786595542187777,30.571615,0.15446466,-0.025470575,0.8107908,0.20920715,1,51.97157273965294,1,39.11881,0.16237886,-0.024591733,4.0560822,0.17008437,-999.0,-999.0,-999.0,-999.0,-999.0,24.630459,-2.5128698,58.799572,12.146041,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
340,0,8,56.132816,-1.17803,0.69356495,0.10565837,0.0,-1,45.47399177547659,25.21657,-1.0639546,-2.5332248,0.13957,0.02687919,1,0.03572052475267461,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.22745,-2.535573,75.30048,31.081865,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
341,0,5,26.007156,0.46490225,-2.0766656,0.10565837,0.017610393,1,47.86764310218491,20.873438,0.76746833,0.635035,0.9211028,0.0,-1,1.6711877194332911,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.727022,0.71178216,46.092186,11.186764,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
342,2,26,24.313562,-0.64406544,-1.0450948,0.10565837,0.0,-1,8.593693109124152,31.400223,-0.450915,2.2141106,0.61624,0.19885576,1,40.69700869503951,1,36.842327,-0.460193,2.2266378,4.2912474,0.21452168,32.119274,-2.6361306,1.3191124,10.832204,-1.0,14.367536,-1.5090398,55.430634,7.7954626,96.75467,62.017536,2.1759377,True,1,0.47121727,GluGluToHToTauTauSkim
343,2,13,31.931469,0.5207569,2.594773,0.10565837,0.017958006,1,5.586024994840663,50.475945,0.33346483,-1.171154,1.122824,0.0,1,115.74033205112862,1,125.41194,2.38019,0.16258311,15.670901,0.25735974,44.34692,0.9412709,-2.9979029,6.7552695,0.011762041,70.79673,2.4772193,76.79728,30.854677,191.51732,81.07726,1.4389191,True,1,0.47121727,GluGluToHToTauTauSkim
344,1,31,52.48996,-1.1121218,0.98863345,0.10565837,0.0669462,1,5.171394412916612,43.711906,-0.19498147,-2.5551543,0.72563654,0.12776846,-1,34.5762252758131,1,50.179256,-0.14771801,-2.5401466,7.942442,0.12319694,-999.0,-999.0,-999.0,-999.0,-999.0,7.6425815,1.2475522,104.318016,21.052982,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
345,1,14,49.21075,0.075353295,-0.07894067,0.10565837,0.0,-1,12.010613409728427,51.481823,-0.2000021,3.0903168,0.8329273,0.0,1,31.647686292619866,1,53.55313,-0.19477896,3.0737846,5.220887,0.14350623,-999.0,-999.0,-999.0,-999.0,-999.0,5.649887,-0.8158014,101.61974,2.6639454,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
346,3,30,24.33509,-1.2939441,0.04467969,0.10565837,0.043349408,-1,4.1746686150592005,49.512287,0.20280926,2.9571133,0.8299242,0.23710926,1,84.42984964103108,10,50.906303,0.20787838,2.8971558,8.716205,0.1392937,36.5542,2.2516663,-2.406493,12.255512,-1.0,36.06305,-0.096357696,89.44428,26.398638,114.27085,77.47356,-2.043788,True,1,0.47121727,GluGluToHToTauTauSkim
347,6,24,40.13812,1.7201391,-2.154087,0.10565837,0.0,1,42.44404147239325,30.88637,0.06086493,-2.796713,0.7298618,0.058887683,-1,9.467286486769389,1,117.799774,-0.50580174,1.3238021,17.285295,0.88969356,51.611153,-1.7371663,-1.1431321,10.719937,0.039155055,65.49063,-3.007604,69.05737,67.45288,181.52786,83.933586,1.2313645,True,1,0.47121727,GluGluToHToTauTauSkim
348,1,22,25.283825,-0.1279673,-0.75999296,0.10565837,0.0,-1,19.203941578833152,21.415443,0.5367765,-2.5636926,0.9235399,0.0,1,31.355531329516836,1,58.60108,1.8851397,1.4753537,11.204404,0.098345876,-999.0,-999.0,-999.0,-999.0,-999.0,37.614292,-1.3932402,39.78489,29.119572,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
349,1,17,32.353954,1.9819274,-1.7771577,0.10565837,0.016653648,1,15.402327763830447,54.09204,0.45349544,2.3057241,1.0621696,0.02045999,-1,38.71852593632095,1,50.445675,0.4574156,2.314403,2.558565,0.2018273,-999.0,-999.0,-999.0,-999.0,-999.0,6.9609323,-0.6994157,102.53411,43.7265,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
350,1,17,27.73762,0.6097515,1.2408658,0.10565837,0.06741825,-1,51.94010608907531,20.452972,-1.1220918,-1.0380626,0.7052011,0.07001209,1,12.314176848795793,1,36.60855,-2.7960887,-2.4379418,9.520576,-10.0,-999.0,-999.0,-999.0,-999.0,-999.0,38.513966,-0.59571403,63.602753,21.206503,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
351,3,18,105.8938,-1.0936913,0.3985744,0.10565837,0.012932074,1,46.169928699710795,66.71036,-0.7518883,-0.35277608,0.64329386,0.0,-1,21.32494402303661,1,215.30817,0.38522217,2.8697052,24.135645,0.1135874,66.385315,-0.7542006,-0.32384855,5.6328135,0.20262976,90.51968,-0.07748509,68.106346,161.20908,280.54254,149.05234,1.1394228,True,1,0.47121727,GluGluToHToTauTauSkim
352,1,10,19.389301,0.3997899,2.4086063,0.10565837,0.056352865,1,11.689685264120326,50.95923,0.33150288,-0.8390314,0.7562213,0.04151982,-1,92.1993115995958,1,56.258705,0.34777245,-0.87729925,8.042981,0.4719402,-999.0,-999.0,-999.0,-999.0,-999.0,42.676697,1.9993824,62.821957,31.745255,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
353,2,21,34.327564,0.7513775,-0.6555377,0.10565837,0.0,1,3.7574641628636924,50.209015,0.34587714,2.4669583,0.6527041,0.12924328,-1,93.31322138342085,1,63.168415,0.381106,2.5181198,12.574587,0.11840433,38.85684,-2.6676056,2.6334436,8.879237,-1.0,43.42201,-0.7529001,84.74491,15.901226,218.87863,101.865326,3.0487115,True,1,0.47121727,GluGluToHToTauTauSkim
354,2,12,30.95039,1.4424148,-2.1315107,0.10565837,0.0,1,37.64974167725916,57.56553,-0.09168898,-1.0473192,0.13957,0.019919124,-1,5.789871148860448,0,78.52189,0.7717364,2.0860686,14.965662,0.008923432,42.82338,-0.07294935,-1.0186563,4.447863,0.12665239,51.87104,-1.1533248,83.545715,77.05866,127.966415,35.76246,0.84468573,True,1,0.47121727,GluGluToHToTauTauSkim
355,2,14,24.018888,-0.57783604,-0.3959737,0.10565837,0.08614545,-1,5.995489665670633,34.486687,-0.20125985,-2.488061,0.69871354,0.05585156,1,69.57381099385219,1,56.857006,0.6780975,2.4298773,7.608539,0.08428336,35.5047,-0.1795231,-2.5060744,5.0075836,0.20031181,52.19553,-0.56550574,51.004375,30.67931,69.87025,73.4058,0.8576206,True,1,0.47121727,GluGluToHToTauTauSkim
356,1,15,40.726665,0.08601068,0.9880496,0.10565837,0.0712251,1,26.29839327431793,47.167297,0.017242994,-2.2843835,1.393992,0.0,-1,34.714284348564604,10,39.531605,0.026487084,-2.2656212,3.5102131,0.825584,-999.0,-999.0,-999.0,-999.0,-999.0,11.362085,2.30337,87.542946,8.620925,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
357,2,11,41.689396,0.88414115,0.50887585,0.10565837,0.041696876,1,71.57189179083271,38.54487,0.46254343,2.8548324,0.6377649,0.0,-1,1.871250051671497,1,73.957466,0.042339075,-1.0893949,12.297328,0.04781795,39.682472,0.3903181,2.8864706,5.4267797,0.34190196,35.40824,2.9054894,75.85394,31.218264,102.42182,55.692707,-0.347979,True,1,0.47121727,GluGluToHToTauTauSkim
358,0,13,31.470007,-0.2358072,2.9757862,0.10565837,0.11079124,1,18.822187883110193,27.88299,0.05830066,-0.3353839,1.0321985,0.0,-1,43.870544245730045,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.026749,2.186237,59.69513,6.167616,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
359,0,10,30.286184,-1.731056,2.0993292,0.10565837,0.0,-1,51.62338195895186,23.872131,-0.27144286,-1.2598221,0.7129281,0.029210493,1,7.345788304447632,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.057787,-0.9383199,68.5142,8.673292,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
360,1,20,22.791887,0.28599516,2.7447863,0.10565837,0.09966248,1,16.087312415733564,75.6961,-0.36886868,0.31604025,1.0702022,0.032663964,-1,88.49686356346301,1,79.300095,-0.36614582,0.31668755,7.7836456,0.13448471,-999.0,-999.0,-999.0,-999.0,-999.0,25.874746,-2.8631928,82.63814,60.324493,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
361,3,27,49.984985,0.3620434,-1.7325872,0.10565837,0.07602099,1,8.428130790959154,31.668362,1.8710276,2.8823156,0.8209379,0.054217137,-1,89.85993987856942,1,92.652016,-0.11820615,1.2033346,15.974686,0.03187484,37.50793,1.9062542,2.8881729,5.806464,0.45449588,105.17544,-1.6162821,88.416695,56.508785,168.01154,95.91832,-2.0244603,True,1,0.47121727,GluGluToHToTauTauSkim
362,1,17,63.423046,-1.8089857,-2.1014132,0.10565837,0.0,-1,11.765842714772393,24.048681,-1.363639,0.70138144,1.0103353,0.19475968,1,50.25229641437582,1,35.917,3.196849,1.1899987,10.831439,-10.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.89502,-1.8256956,78.99482,41.518017,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
363,2,6,94.764305,-0.59378165,-1.6741282,0.10565837,0.0,1,11.221192159086755,33.62953,-1.7860274,-2.0999286,0.6522252,0.045269754,-1,27.21617171523569,1,110.17284,-1.4254146,2.0098383,13.179258,0.07923947,40.156754,-1.7774739,-2.0372972,5.06483,0.19218369,71.55902,-1.5377576,75.2509,126.15805,123.29604,91.043335,0.35205936,True,1,0.47121727,GluGluToHToTauTauSkim
364,1,24,70.98035,-1.5457616,-1.6556201,0.10565837,0.011869733,1,25.858320456854727,22.287483,0.17607348,2.756132,0.61512727,0.052338105,-1,30.857860668493846,1,49.081722,-2.705663,1.7501528,14.765882,-1.0,-999.0,-999.0,-999.0,-999.0,-999.0,29.297598,-2.2305477,100.3683,67.8086,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
365,2,17,36.346714,-1.6699231,-2.3345964,0.10565837,0.011244026,1,13.897258908884371,33.94397,-1.1320707,0.19752702,1.1701554,0.0,-1,74.55473652250338,10,41.05924,-2.0285754,2.5965047,7.713289,-1.0,37.7551,-2.256213,-1.0326515,6.5825524,-1.0,41.5849,-2.6939886,69.714226,21.214201,78.28817,19.292086,0.22763753,True,1,0.47121727,GluGluToHToTauTauSkim
366,0,23,30.102484,-1.1189228,2.5275702,0.10565837,0.0,-1,7.4340714182337715,27.394005,0.7186517,-0.56583405,0.62406236,0.081503384,1,12.219272968468161,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.7845293,-2.6918728,83.42256,3.0414422,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
367,1,9,36.71439,-1.5810974,-2.2550476,0.10565837,0.0,1,5.064686567893305,49.483845,-1.0067425,0.81569856,0.8185962,0.0,-1,81.27527669576664,1,63.040848,-1.0460446,0.85331684,6.831359,0.16454254,-999.0,-999.0,-999.0,-999.0,-999.0,33.418434,-2.3997648,88.7437,13.121507,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
368,1,12,43.20189,0.3438293,-0.22989208,0.10565837,0.019606287,1,10.169062078297431,36.069485,0.8154488,-2.7037456,1.4895909,0.037588507,-1,71.18831657431843,10,73.89888,2.2343512,2.4734282,12.99344,0.10766983,-999.0,-999.0,-999.0,-999.0,-999.0,43.38763,-0.46531567,76.94879,26.837107,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
369,1,20,23.799086,0.2106888,-3.105101,0.10565837,0.0,-1,8.73011491175779,22.562214,-1.2919425,1.1468873,0.13957,0.16516298,1,62.65015464624821,0,72.54548,2.5344446,-0.57777077,16.242851,-1.0,-999.0,-999.0,-999.0,-999.0,-999.0,52.718925,-2.8580072,54.859253,24.460167,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
370,2,8,18.144596,0.5176926,2.767826,0.10565837,0.0,1,24.000865227273323,34.80919,-0.5639947,-1.1816846,1.0512146,0.0661116,-1,33.316430927592414,1,39.745575,-0.5504683,-1.1583831,6.068025,0.5555525,38.04766,-4.198981,-3.0296721,6.4198456,-10.0,26.211447,-2.3499784,54.329548,25.846285,245.19798,46.17494,3.6485124,True,1,0.47121727,GluGluToHToTauTauSkim
371,3,16,25.878187,0.39214912,2.0347085,0.10565837,0.08788894,-1,5.205492608848947,56.99931,0.7846463,-2.1545355,0.68603015,0.019026475,1,80.67563029901324,1,50.84226,0.8079403,-2.1680205,5.5299745,0.13299954,40.668404,2.1452036,-0.89903367,9.68327,0.11283806,42.06855,2.1926396,68.22617,49.444138,86.1865,73.946465,-1.3372633,True,1,0.47121727,GluGluToHToTauTauSkim
372,1,24,38.75833,1.2340714,0.73467904,0.10565837,0.033324163,1,24.98618499769686,25.445541,2.14932,-2.385401,0.13957,0.03986863,-1,7.231980339377509,0,40.38695,2.1580124,-2.35477,6.8661757,0.62078243,-999.0,-999.0,-999.0,-999.0,-999.0,4.572269,-1.7016816,69.4979,13.329921,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
373,1,16,23.983017,-1.149182,1.3765912,0.10565837,0.04629702,-1,34.70779824659779,51.637215,0.020996649,-1.3734211,0.13957,0.052066606,1,8.179637473334905,0,66.35148,0.003420266,-1.3884571,8.594754,0.87968594,-999.0,-999.0,-999.0,-999.0,-999.0,14.203311,-1.0702256,81.63693,30.858278,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
374,1,11,42.052547,-0.016918596,-0.93616503,0.10565837,0.030782212,1,8.685917302175541,54.909332,-0.3077902,2.0887573,1.4031104,0.0,-1,62.87756667253245,10,48.109303,-0.3114186,2.1235394,4.5010996,0.29047507,-999.0,-999.0,-999.0,-999.0,-999.0,18.844421,-0.6263759,96.97985,14.024706,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
375,2,24,39.02026,-0.41373596,0.1150604,0.10565837,0.19709048,1,36.00879534745879,23.533773,0.6173374,-2.2874842,0.94358385,0.08938771,-1,33.395106720501566,10,54.095448,-2.5600684,2.3330824,14.831249,0.44507098,31.369858,3.2113473,0.27323064,7.962241,-10.0,31.419191,-0.96509975,65.285065,26.813774,739.52435,48.124233,-5.7714157,True,1,0.47121727,GluGluToHToTauTauSkim
376,2,15,61.71237,1.0841986,1.4577132,0.10565837,0.0089922985,1,23.571754004046802,40.91271,0.30756745,-0.60424095,0.7804399,0.0,-1,41.226723634337574,1,43.78685,0.3023747,-0.5666931,4.0239577,0.13626978,33.351574,3.863223,-1.3069532,7.6314087,-10.0,23.928083,0.8342533,95.049034,55.68319,222.79536,72.01363,-3.5608485,True,1,0.47121727,GluGluToHToTauTauSkim
377,2,21,26.701937,0.6811929,2.3630185,0.10565837,0.0,1,32.516868686462644,41.44198,0.0008927681,-1.1266012,0.13957,0.0,-1,76.66093134805689,0,38.313545,-0.0072317757,-1.068134,5.6729603,0.20212808,34.43673,-2.5920644,0.22922282,9.881957,0.1617309,53.441166,-3.0303013,69.46865,18.707048,131.2359,58.020744,2.5848327,True,1,0.47121727,GluGluToHToTauTauSkim
378,1,16,46.496,0.7059147,1.1381273,0.10565837,0.0,-1,15.55961007524014,29.082113,-0.6312797,-2.3291688,0.68504936,0.09131958,1,43.86743615692792,1,44.824574,-0.6279697,-2.3559558,6.5406175,0.15262847,-999.0,-999.0,-999.0,-999.0,-999.0,19.871227,1.65578,89.82319,21.105097,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
379,2,13,38.956253,0.47474688,-0.93651223,0.10565837,0.09255878,-1,30.28127242872555,56.02864,-0.26668188,2.961213,0.98163223,0.0,1,33.05458187289047,10,54.237896,-0.27056456,2.9379232,6.1399407,0.813458,46.73146,-3.1129818,0.7208259,10.013997,-10.0,17.034943,-2.1930373,93.801,38.484306,217.22833,45.526882,2.8424172,True,1,0.47121727,GluGluToHToTauTauSkim
380,0,8,25.134335,1.2821447,-0.5225991,0.10565837,0.031536784,1,17.00904817131825,32.81484,-0.83730733,2.5794935,0.88784486,0.0,-1,3.9806316625189297,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.9762144,2.985063,92.8255,7.763816,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
381,1,16,29.617891,-0.23285758,0.6051606,0.10565837,0.0725627,1,2.6387237972826747,24.97384,1.6952134,-1.6329851,1.0271701,0.0574888,-1,22.930436446198566,1,61.913647,3.864729,-2.6799932,10.705001,-10.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.175099,0.42390233,78.17195,24.193727,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
382,1,14,40.62024,-0.7608284,-1.1213316,0.10565837,0.0150737325,-1,10.096479363713339,37.24977,-0.79482883,2.2851477,0.76977,0.048456386,1,38.00759049801523,1,39.008095,-0.8002038,2.2669637,4.822131,0.24542722,-999.0,-999.0,-999.0,-999.0,-999.0,11.16875,-1.5999053,77.135124,10.812348,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
383,1,15,25.360472,0.06469262,-0.038856108,0.10565837,0.1616754,-1,0.28878030234763996,38.732265,0.16909637,3.044328,1.0649815,0.0,1,55.878425916706476,10,40.884296,0.18531671,3.0715134,4.3965507,0.45398036,-999.0,-999.0,-999.0,-999.0,-999.0,20.164228,-0.05162556,62.75617,13.49648,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
384,0,28,25.812767,0.4658565,-0.47759432,0.10565837,0.16463454,1,61.54102729306103,27.483423,0.213467,2.6662285,0.6395595,0.11160564,-1,37.38748397585471,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,49.44385,-2.5532935,53.70259,1.6717119,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
385,1,7,42.572395,-0.8011997,-2.5992718,0.10565837,0.0,1,16.362013382427758,55.21614,-0.1217076,0.6165054,0.9300406,0.0,-1,72.05707117349665,1,50.724026,-0.12475546,0.6177393,3.046553,0.14342973,-999.0,-999.0,-999.0,-999.0,-999.0,24.663769,-2.0888038,102.56371,13.14515,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
386,1,15,19.806274,-0.46499527,-1.6285038,0.10565837,0.05256219,-1,50.40974868263028,40.203663,-1.6318028,1.5828886,0.13957,0.0,1,49.9169250095583,0,41.717617,-1.617806,1.5469109,5.1622825,0.16355337,-999.0,-999.0,-999.0,-999.0,-999.0,46.069565,0.34559524,66.28844,20.492228,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
387,1,25,45.092842,-0.50620335,1.3483669,0.10565837,0.032772455,1,89.65385477913671,27.959978,0.57935077,-2.0042348,0.3695465,0.13807051,-1,3.134638340352879,1,31.253914,-2.4559703,-0.56559455,8.679752,-1.0,-999.0,-999.0,-999.0,-999.0,-999.0,44.729744,-1.9155674,81.39491,18.693947,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
388,5,22,120.2833,-0.08251135,2.7833867,0.10565837,0.0,1,9.706567510158985,22.258116,1.0890533,1.9443674,0.5540416,0.046892345,-1,38.152554263338196,1,156.32515,1.9789921,0.15337478,20.309147,0.10513979,139.57922,1.0795274,-1.1864672,29.451939,0.012339843,119.42719,2.7023783,76.7644,136.16672,236.94716,232.18372,0.8994647,True,1,0.47121727,GluGluToHToTauTauSkim
389,2,25,33.904026,-1.0967376,-1.0114237,0.10565837,0.063792124,1,14.41684124739187,53.522205,-0.3876455,1.8306931,1.3356684,0.09796377,-1,61.799821893294315,10,58.97776,-0.40454108,1.8789482,8.842202,0.8550814,33.508247,2.3166754,3.129609,8.783846,0.24878156,21.408504,-0.46970394,89.73173,23.375322,171.21928,76.45264,-2.7212164,True,1,0.47121727,GluGluToHToTauTauSkim
390,1,13,19.950762,-0.16753171,1.1073695,0.10565837,0.0,-1,6.15527697505384,24.966747,0.3620256,-1.2983798,1.0704911,0.15191236,1,59.50742596941452,1,51.893063,-0.015587211,-2.7857642,14.219055,0.027452065,-999.0,-999.0,-999.0,-999.0,-999.0,44.662643,0.90079916,43.355385,16.820074,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
391,1,16,47.25171,-0.47670522,-0.30387327,0.10565837,0.0,-1,6.605849811098232,48.820293,-0.69195205,2.672329,0.89900696,0.0,1,48.37512211109925,1,48.404274,-0.6848113,2.6457856,4.147188,0.1388225,-999.0,-999.0,-999.0,-999.0,-999.0,12.021614,-0.5819333,96.29764,8.088146,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
392,1,13,43.63897,-1.4752682,-0.59446245,0.10565837,0.031370874,1,27.848382783165928,44.341454,-0.017335486,2.4247394,0.68331593,0.0,-1,52.07381627695072,1,47.641922,0.0021782392,2.3932424,5.701549,0.12534553,-999.0,-999.0,-999.0,-999.0,-999.0,18.793743,-1.6099627,112.28456,5.4261327,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
393,0,12,33.464478,-1.4544958,-1.6676654,0.10565837,0.067599155,-1,4.4063532949790165,26.693132,-1.8902844,2.5487077,0.099995255,0.020207886,1,48.56447684786422,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,32.612354,-1.8011461,53.001812,31.339005,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
394,1,13,24.483644,-0.6049917,2.3782349,0.10565837,0.06981509,1,34.55986192403328,31.673845,1.121692,-0.65087324,0.75238484,0.0,-1,52.66504137338681,1,37.856705,1.1183944,-0.67451996,4.919654,0.77296257,-999.0,-999.0,-999.0,-999.0,-999.0,36.038544,1.1365305,77.71627,7.8422422,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
395,0,17,29.95841,-1.7737756,2.1272001,0.10565837,0.032838877,-1,37.46323640300138,33.706696,-0.39649504,-0.60022515,0.13957,0.0,1,17.368924546858615,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.763287,0.14778544,78.14483,13.594234,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
396,2,24,46.639385,0.7276339,2.2686424,0.10565837,0.0,1,77.60913240279234,31.532257,-0.7247844,-0.8204525,0.5617439,0.036636736,-1,8.486175169642637,1,41.74731,-2.3942432,-0.08028148,10.73548,-1.0,36.862343,-0.7252081,-0.76302594,4.286798,0.17077342,33.105038,-0.55703545,97.81045,15.240653,79.475296,74.09163,-1.6690352,True,1,0.47121727,GluGluToHToTauTauSkim
397,0,21,27.267288,0.03058654,-2.1647184,0.10565837,0.04836088,-1,51.49329758920726,20.519976,-0.26350835,0.95628566,0.13957,0.050259985,1,2.273372654354906,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.350885,1.0580304,47.819115,6.764865,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
398,2,23,30.504839,2.0093682,-0.54405856,0.10565837,0.021524752,1,38.442818139353435,45.734486,1.0708222,2.7988455,0.1193679,0.09847834,-1,8.18177653500367,0,52.16486,1.060758,2.816866,8.091311,0.1217275,38.44332,-1.2629718,-2.585574,7.9324884,-1.0,13.032209,3.1355667,82.74068,16.979124,135.58502,82.17195,2.3237298,True,1,0.47121727,GluGluToHToTauTauSkim
399,0,14,33.496033,-0.005073011,2.942476,0.10565837,0.0,1,16.543960914549256,64.71133,-0.9343979,0.10194465,0.13957,0.0,-1,94.29425264280255,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,34.66012,-2.850266,102.40145,34.19619,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
400,2,19,59.284058,0.21664171,-1.2165595,0.10565837,0.08881876,-1,49.44535852196795,31.784634,0.50938106,1.4026371,0.7252655,0.045733515,1,59.45207957746957,1,49.99351,1.9495549,2.1867063,9.255447,0.033916935,30.949436,0.51187116,1.3448066,4.6387134,0.21813832,50.20239,-0.27591544,84.845245,35.480373,71.100365,74.28545,1.4376838,True,1,0.47121727,GluGluToHToTauTauSkim
401,2,22,43.58749,-1.4109443,2.036402,0.10565837,0.06603109,-1,20.721751413519815,67.841805,-1.3358608,-2.1275086,0.13957,0.042001434,1,64.11843785456615,0,88.30223,-1.3576206,-2.1476681,10.988039,0.143978,43.11558,-3.0760381,2.250279,13.687949,-10.0,15.297142,1.2106491,94.94419,58.470734,157.97394,85.44712,1.7184175,True,1,0.47121727,GluGluToHToTauTauSkim
402,1,3,35.095856,-0.9383287,1.7160404,0.10565837,0.015883917,1,0.1262879087847179,40.703243,-0.554232,-1.4515864,1.1771252,0.0,-1,34.613099254914474,1,39.492683,-0.56017613,-1.4522476,3.885168,0.5611386,-999.0,-999.0,-999.0,-999.0,-999.0,7.3591533,1.7081845,77.00242,5.6930614,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
403,0,20,52.30142,-0.3545964,-1.7850493,0.10565837,0.06235351,1,87.0871917336099,29.532278,0.12885298,1.3908083,0.7863737,0.075539194,-1,10.830401494236693,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,37.050526,1.0619127,80.90975,22.808926,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
404,2,25,25.7851,0.82180697,3.0379808,0.10565837,0.23004593,-1,29.354853071302262,29.398417,-0.8724753,-0.07752446,1.1694403,0.07534738,1,47.56300430582058,10,42.54065,-2.5975766,0.11446805,11.995823,-1.0,37.671455,-0.89920634,-0.1185273,6.2127905,0.5174821,27.92794,1.8805523,76.04743,3.684007,79.670074,79.670425,-1.6983702,True,1,0.47121727,GluGluToHToTauTauSkim
405,0,24,32.389004,-1.1656166,1.0885494,0.10565837,0.07918764,1,51.883580386187745,25.98927,0.7034979,-2.1563435,0.13957,0.116526455,-1,31.455693717292533,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,31.832796,2.969748,85.21313,7.0661902,-999.0,-999.0,-999.0,True,1,0.47121727,GluGluToHToTauTauSkim
